borrower_id,first_name,last_name,age,gender,marital_status,distance_from_branch_miles,education_level,occupation_sector,num_previous_lenders,total_employment_years,account_open_date,default_flag
1228,Michael,Johnson,40,Male,Divorced,28,Bachelor's,Other,3,22,2023-01-01,1
1229,Anthony,Martin,41,Male,Married,26,Some College,Life Sciences,1,27.5,1999-01-01,0
1230,James,Davis,56,Male,Divorced,1,Master's,Life Sciences,1,14.3,2011-01-01,0
1231,Susan,Williams,31,Female,Married,14,Bachelor's,Medical,1,8.8,2016-01-01,0
1232,Michael,Martin,28,Male,Married,2,Bachelor's,Life Sciences,1,2.2,2022-01-01,0
1234,Donna,Johnson,35,Female,Single,1,Master's,Life Sciences,3,7.7,2022-01-01,0
1235,Jessica,Johnson,51,Female,Single,1,Master's,Medical,3,23,2011-01-01,0
1236,Matthew,Anderson,28,Male,Divorced,7,Bachelor's,Technical Degree,1,1.1,2023-01-01,1
1237,Joseph,Moore,35,Male,Single,12,Master's,Other,3,14.3,2012-12-31,1
1238,Richard,Johnson,32,Male,Married,11,Bachelor's,Life Sciences,4,14,2014-01-01,0
1239,Barbara,Taylor,52,Female,Single,26,Bachelor's,Human Resources,2,23,2019-01-01,1
1240,Thomas,Davis,35,Male,Divorced,10,Bachelor's,Other,1,3.3,2020-12-31,0
1241,Andrew,Hernandez,32,Male,Married,2,Master's,Life Sciences,6,14.3,2012-12-31,0
1242,Emily,Martin,27,Female,Married,10,Bachelor's,Marketing,1,6.6,2017-12-31,0
1243,Lisa,Davis,35,Female,Single,11,Bachelor's,Medical,4,8.8,2020-12-31,0
1245,Dorothy,Davis,56,Female,Married,6,Bachelor's,Life Sciences,9,36,2016-12-31,0
1246,Anthony,Martinez,32,Male,Divorced,19,Some College,Medical,0,3.3,2022-01-01,0
1247,Charles,Johnson,40,Male,Married,4,Some College,Technical Degree,1,24.2,2001-12-31,0
1248,Paul,Jackson,29,Male,Single,7,Bachelor's,Life Sciences,3,11,2020-12-31,0
1249,Elizabeth,Wilson,36,Female,Married,1,Bachelor's,Technical Degree,1,16.5,2008-12-31,0
1250,Kimberly,Thomas,53,Female,Married,2,Doctoral/Professional,Technical Degree,0,34,1991-01-01,1
1251,Patricia,Lopez,35,Female,Married,2,Bachelor's,Marketing,1,2,2022-01-01,1
1254,Margaret,Jones,51,Female,Divorced,13,Some College,Medical,1,5.5,2020-01-01,0
1255,Thomas,Gonzalez,24,Male,Single,25,Bachelor's,Life Sciences,1,1,2023-01-01,1
1256,David,Moore,37,Male,Divorced,2,Bachelor's,Life Sciences,7,21,2006-01-01,1
1258,Joseph,Martinez,48,Male,Single,4,Master's,Life Sciences,7,29.7,2008-12-31,0
1260,John,Moore,33,Male,Married,18,Master's,Life Sciences,1,10,2014-01-01,0
1261,Margaret,Wilson,31,Female,Married,4,Master's,Medical,6,7.7,2020-12-31,0
1262,Paul,Taylor,41,Male,Single,5,Bachelor's,Life Sciences,3,11,2020-12-31,1
1264,Joseph,Rodriguez,32,Male,Divorced,1,Master's,Other,5,10,2020-01-01,0
1265,Susan,Hernandez,25,Female,Divorced,6,Master's,Medical,0,6,2019-01-01,0
1267,Daniel,Williams,29,Male,Single,23,Bachelor's,Life Sciences,9,6,2020-12-31,0
1268,Kimberly,Miller,31,Female,Single,16,Bachelor's,Marketing,5,6.6,2020-12-31,1
1270,Matthew,Martin,30,Male,Married,12,Master's,Life Sciences,1,1,2023-01-01,1
1271,Kenneth,Johnson,40,Male,Married,2,Bachelor's,Medical,4,4,2023-01-01,0
1272,Jennifer,Miller,28,Female,Married,1,Bachelor's,Medical,1,3,2020-12-31,0
1274,Richard,Thomas,26,Male,Married,26,Bachelor's,Life Sciences,1,5,2019-01-01,0
1275,Richard,Hernandez,60,Male,Divorced,7,Master's,Marketing,0,13.2,2012-12-31,0
1276,Karen,Smith,34,Female,Single,5,Bachelor's,Medical,2,15.4,2012-12-31,0
1277,Richard,Miller,48,Male,Married,2,Master's,Medical,2,31.9,2016-01-01,0
1278,Michael,Thomas,35,Male,Married,8,No Degree,Life Sciences,1,1,2023-01-01,0
1279,Joseph,Martin,33,Male,Single,6,Master's,Life Sciences,1,17,2007-01-01,0
1280,Richard,Gonzalez,41,Male,Married,15,Bachelor's,Life Sciences,3,7.7,2022-01-01,0
1282,Christopher,Martinez,59,Male,Married,1,Some College,Technical Degree,3,14,2017-12-31,0
1283,Matthew,Anderson,29,Male,Single,2,Some College,Life Sciences,1,11,2014-01-01,0
1284,Paul,Lopez,34,Male,Single,23,Master's,Marketing,0,10,2015-01-01,0
1285,Karen,Rodriguez,32,Female,Divorced,2,No Degree,Life Sciences,1,1,2023-01-01,0
1286,Nancy,Taylor,36,Female,Married,11,Master's,Marketing,4,8,2017-12-31,0
1287,Ashley,Anderson,54,Female,Married,3,Bachelor's,Marketing,2,17.6,2017-12-31,0
1289,Lisa,Miller,31,Female,Single,7,Master's,Medical,1,12.1,2012-12-31,0
1290,Daniel,Hernandez,17,Male,Single,9,Some College,Life Sciences,1,1,2023-01-01,0
1291,Margaret,Johnson,28,Female,Single,5,Bachelor's,Medical,0,4,2020-12-31,0
1293,William,Smith,32,Male,Single,10,Master's,Marketing,8,4.4,2024-01-01,0
1296,Anthony,Martinez,19,Male,Single,9,Some College,Life Sciences,1,1,2023-01-01,0
1297,William,Miller,24,Male,Divorced,16,Master's,Medical,2,5.5,2020-12-31,1
1298,Lisa,Davis,18,Female,Single,1,Bachelor's,Life Sciences,1,1.1,2023-01-01,0
1299,Matthew,Jackson,31,Male,Married,15,No Degree,Medical,7,15,2016-12-31,0
1301,Paul,Hernandez,40,Male,Single,2,Bachelor's,Life Sciences,1,9.9,2015-01-01,0
1302,Sarah,Thomas,18,Female,Single,2,Bachelor's,Medical,1,2,2022-01-01,1
1303,Donald,Anderson,33,Male,Single,10,Master's,Marketing,1,10,2014-01-01,0
1304,Elizabeth,Lopez,52,Female,Single,1,Bachelor's,Medical,6,31.9,2004-01-01,0
1306,Paul,Thomas,26,Male,Single,9,Master's,Life Sciences,1,7,2016-12-31,0
1308,John,Taylor,46,Male,Married,15,Some College,Life Sciences,5,25,2020-01-01,0
1311,Anthony,Jones,48,Male,Single,1,Some College,Life Sciences,9,25.3,2023-01-01,1
1314,Susan,Taylor,35,Female,Single,2,Bachelor's,Medical,5,11,2017-12-31,0
1315,Mark,Lopez,35,Male,Married,1,Doctoral/Professional,Marketing,1,11,2014-01-01,0
1316,John,Martin,43,Male,Married,17,Bachelor's,Technical Degree,9,6.6,2023-01-01,1
1318,Ashley,Smith,25,Female,Divorced,2,Master's,Life Sciences,1,1,2023-01-01,0
1319,James,Moore,39,Male,Single,5,Bachelor's,Life Sciences,3,11,2020-12-31,1
1320,Paul,Wilson,40,Male,Married,26,Bachelor's,Marketing,1,8.8,2016-12-31,0
1321,James,Smith,56,Male,Divorced,23,Master's,Life Sciences,1,2,2022-01-01,0
1323,Paul,Martinez,33,Male,Single,1,Master's,Marketing,0,16,2008-12-31,1
1324,Mary,Taylor,46,Female,Married,10,Bachelor's,Marketing,2,16.5,2020-12-31,0
1325,Margaret,Garcia,54,Female,Married,7,Master's,Medical,4,14,2016-12-31,0
1327,Steven,Jones,44,Male,Divorced,2,Master's,Technical Degree,2,12,2017-12-31,0
1328,Joseph,Miller,47,Male,Married,9,Bachelor's,Life Sciences,7,25,2000-12-31,0
1329,Kenneth,Taylor,48,Male,Single,10,Bachelor's,Technical Degree,6,22,2020-01-01,0
1331,Charles,Gonzalez,37,Male,Divorced,19,Master's,Other,8,7,2022-01-01,1
1332,Jennifer,Lopez,30,Female,Single,2,Master's,Medical,7,10,2016-12-31,0
1333,Betty,Anderson,30,Female,Single,2,Bachelor's,Medical,0,12,2012-12-31,0
1334,Emily,Davis,46,Female,Divorced,8,Master's,Life Sciences,8,19,2008-01-01,0
1335,Jessica,Martinez,35,Female,Divorced,10,No Degree,Life Sciences,0,6.6,2019-01-01,0
1336,Jennifer,Johnson,58,Female,Married,21,Bachelor's,Life Sciences,4,29,2023-01-01,0
1337,Robert,Gonzalez,42,Male,Single,29,Master's,Other,1,20,2004-01-01,0
1338,Matthew,Gonzalez,29,Male,Married,11,Master's,Life Sciences,3,8,2017-12-31,0
1339,Paul,Thomas,44,Male,Single,24,Bachelor's,Medical,2,9.9,2019-01-01,0
1340,John,Smith,33,Male,Single,25,Bachelor's,Medical,4,5,2022-01-01,1
1341,David,Williams,35,Male,Divorced,8,Some College,Other,2,19,2014-01-01,0
1342,Donald,Wilson,35,Male,Single,10,Some College,Life Sciences,3,4,2023-01-01,0
1343,Christopher,Jackson,31,Male,Divorced,5,Bachelor's,Life Sciences,4,9.9,2020-12-31,0
1344,Michael,Taylor,26,Male,Divorced,21,Bachelor's,Medical,1,1,2023-01-01,1
1346,Susan,Jackson,34,Female,Single,9,Bachelor's,Medical,1,9.9,2016-01-01,1
1347,Donald,Rodriguez,32,Male,Single,1,Bachelor's,Marketing,1,15.4,2009-12-31,0
1348,John,Williams,38,Male,Divorced,10,Master's,Marketing,0,9,2016-01-01,0
1349,Charles,Moore,42,Male,Single,2,No Degree,Medical,5,8.8,2022-01-01,0
1350,Andrew,Johnson,31,Male,Divorced,7,Master's,Life Sciences,3,10,2016-12-31,0
1351,David,Hernandez,35,Male,Married,7,No Degree,Life Sciences,1,1.1,2023-01-01,1
1352,James,Miller,36,Male,Single,2,Master's,Medical,4,17.6,2012-12-31,0
1354,Betty,Williams,30,Female,Single,29,Master's,Medical,9,11,2016-01-01,0
1355,Thomas,Garcia,31,Male,Married,18,Doctoral/Professional,Human Resources,0,2.2,2023-01-01,1
1358,Paul,Hernandez,24,Male,Divorced,9,Bachelor's,Life Sciences,1,1.1,2023-01-01,0
1359,Betty,Jones,36,Female,Married,25,Some College,Life Sciences,3,19,2014-01-01,0
1360,Jennifer,Taylor,59,Female,Single,2,Bachelor's,Life Sciences,3,33,2019-01-01,0
1361,Daniel,Johnson,38,Male,Married,10,Master's,Human Resources,3,10,2017-12-31,0
1362,Michael,Wilson,29,Male,Married,1,Master's,Medical,0,6.6,2019-01-01,0
1363,Joseph,Williams,37,Male,Single,3,Bachelor's,Life Sciences,2,13.2,2019-01-01,0
1364,Lisa,Martin,41,Female,Single,28,Bachelor's,Medical,4,19.8,2020-12-31,0
1365,Donna,Martin,43,Female,Divorced,2,Some College,Medical,1,6,2019-01-01,0
1366,Matthew,Hernandez,22,Male,Married,4,No Degree,Life Sciences,0,6,2019-01-01,0
1367,James,Rodriguez,26,Male,Married,1,Bachelor's,Life Sciences,1,8.8,2016-01-01,0
1368,Sandra,Thomas,28,Female,Single,2,Bachelor's,Medical,5,13.2,2024-01-01,0
1369,Jessica,Lopez,30,Female,Single,16,No Degree,Life Sciences,1,10,2014-01-01,1
1370,Kimberly,Gonzalez,42,Female,Divorced,2,Bachelor's,Medical,0,11,2015-01-01,0
1372,Emily,Gonzalez,33,Female,Single,29,Master's,Medical,1,15.4,2011-01-01,1
1373,Jennifer,Martin,25,Female,Married,8,Bachelor's,Medical,7,5.5,2020-12-31,0
1374,Karen,Davis,40,Female,Married,2,Master's,Life Sciences,0,21,2004-01-01,0
1375,Jennifer,Williams,27,Female,Single,5,Some College,Life Sciences,0,6,2019-01-01,0
1376,Charles,Jones,18,Male,Single,3,Bachelor's,Life Sciences,1,2.2,2022-01-01,0
1377,Betty,Jones,47,Female,Divorced,2,Some College,Medical,5,20,2019-01-01,0
1378,Betty,Hernandez,32,Female,Married,8,Some College,Life Sciences,5,6.6,2020-12-31,0
1379,Nancy,Brown,32,Female,Married,9,No Degree,Life Sciences,1,6.6,2017-12-31,0
1380,Jennifer,Smith,45,Female,Married,14,Bachelor's,Medical,3,11,2019-01-01,0
1382,Nancy,Rodriguez,31,Female,Single,8,Bachelor's,Life Sciences,1,1,2023-01-01,1
1383,Michael,Jones,32,Male,Married,26,Master's,Marketing,0,4,2020-12-31,0
1385,Anthony,Anderson,20,Male,Married,19,No Degree,Medical,1,2,2022-01-01,0
1386,Paul,Moore,40,Male,Married,10,Master's,Technical Degree,3,11,2017-12-31,0
1388,Michael,Smith,18,Male,Single,5,Bachelor's,Marketing,1,0,2024-01-01,1
1389,Robert,Lopez,24,Male,Single,1,Some College,Life Sciences,1,4.4,2020-01-01,0
1390,Paul,Williams,38,Male,Divorced,10,Master's,Marketing,2,12.1,2023-01-01,0
1391,Kenneth,Martin,33,Male,Married,18,Master's,Life Sciences,1,11,2014-01-01,0
1393,Mary,Martinez,51,Female,Married,2,Master's,Life Sciences,2,31,1999-01-01,0
1394,Anthony,Gonzalez,42,Male,Married,28,Bachelor's,Life Sciences,3,24,2004-01-01,0
1395,Jennifer,Moore,24,Female,Single,1,No Degree,Technical Degree,1,6.6,2019-01-01,1
1396,Jessica,Jackson,60,Female,Married,7,Bachelor's,Life Sciences,5,36.3,1995-01-01,0
1398,Matthew,Garcia,31,Male,Single,2,No Degree,Life Sciences,4,10,2017-12-31,0
1400,Thomas,Rodriguez,29,Male,Divorced,6,Master's,Medical,4,14.3,2016-12-31,0
1404,Margaret,Martinez,33,Female,Married,7,Master's,Life Sciences,1,10,2014-01-01,0
1405,Ashley,Williams,52,Female,Divorced,1,Master's,Life Sciences,7,36.3,2019-01-01,0
1407,Jessica,Thomas,43,Female,Married,1,Bachelor's,Life Sciences,4,13.2,2019-01-01,0
1408,Kenneth,Martin,27,Male,Married,20,No Degree,Medical,1,12.1,2012-12-31,0
1409,Richard,Anderson,43,Male,Married,26,Bachelor's,Marketing,1,11,2014-01-01,0
1410,Michael,Jones,31,Male,Single,8,Doctoral/Professional,Life Sciences,2,15.4,2024-01-01,0
1412,Matthew,Hernandez,35,Male,Single,1,Bachelor's,Medical,1,3,2020-12-31,0
1413,Kenneth,Gonzalez,28,Male,Single,2,Master's,Medical,6,5,2022-01-01,1
1414,Christopher,Anderson,30,Male,Married,2,No Degree,Marketing,0,4.4,2020-12-31,0
1415,Christopher,Wilson,30,Male,Single,2,No Degree,Medical,0,6.6,2019-01-01,0
1416,Donna,Jones,25,Female,Single,5,Bachelor's,Life Sciences,1,4,2020-01-01,0
1417,Karen,Hernandez,45,Female,Divorced,3,Bachelor's,Medical,9,28,2001-12-31,0
1420,David,Gonzalez,41,Male,Married,12,Master's,Life Sciences,3,6,2023-01-01,0
1421,Christopher,Martinez,21,Male,Married,6,Bachelor's,Life Sciences,1,1.1,2024-01-01,1
1423,Joseph,Hernandez,21,Male,Married,1,Some College,Life Sciences,1,1,2023-01-01,0
1424,Matthew,Rodriguez,24,Male,Divorced,21,Some College,Technical Degree,0,2,2023-01-01,0
1426,Michael,Jackson,43,Male,Married,6,Master's,Other,4,17,2024-01-01,0
1427,Richard,Jackson,24,Male,Single,24,Bachelor's,Medical,8,6.6,2020-01-01,0
1429,Kimberly,Smith,26,Female,Divorced,9,Bachelor's,Medical,5,6.6,2022-01-01,0
1430,Sandra,Miller,52,Female,Married,2,Master's,Life Sciences,6,13,2015-01-01,1
1431,Mark,Martinez,37,Male,Married,7,Master's,Medical,5,16,2019-01-01,0
1434,Karen,Davis,36,Female,Single,2,Master's,Life Sciences,3,17,2011-01-01,0
1435,Sarah,Jones,38,Female,Divorced,8,Bachelor's,Medical,1,20,2004-01-01,0
1436,Anthony,Gonzalez,43,Male,Married,2,Some College,Medical,9,22,2004-01-01,0
1438,Donna,Thomas,41,Female,Married,28,Master's,Life Sciences,0,21,2004-01-01,0
1439,Emily,Gonzalez,40,Female,Single,6,Bachelor's,Life Sciences,7,22,2004-01-01,0
1440,Paul,Taylor,50,Male,Married,8,Some College,Technical Degree,3,19.8,2020-01-01,1
1441,Margaret,Moore,25,Female,Married,8,Bachelor's,Medical,7,5,2020-12-31,0
1442,John,Lopez,53,Male,Married,1,Some College,Life Sciences,3,24,2023-01-01,0
1443,Paul,Martin,23,Male,Single,10,Master's,Life Sciences,0,5,2020-01-01,0
1444,Robert,Brown,29,Male,Divorced,20,Bachelor's,Life Sciences,1,10,2014-01-01,0
1445,Joseph,Lopez,38,Male,Married,3,Master's,Other,3,8.8,2022-01-01,0
1446,Elizabeth,Martin,52,Female,Married,25,Master's,Medical,3,34.1,2015-01-01,0
1447,John,Jackson,31,Male,Single,3,Bachelor's,Life Sciences,1,11,2014-01-01,0
1448,Matthew,Hernandez,31,Male,Divorced,13,Master's,Medical,2,9.9,2020-12-31,0
1449,Anthony,Brown,28,Male,Married,1,No Degree,Life Sciences,1,10,2014-01-01,0
1451,Charles,Davis,29,Male,Married,20,No Degree,Medical,1,11,2012-12-31,0
1452,Steven,Taylor,42,Male,Divorced,1,Some College,Medical,1,6,2019-01-01,1
1456,Betty,Anderson,38,Female,Divorced,1,Bachelor's,Life Sciences,4,13.2,2019-01-01,0
1457,Emily,Taylor,47,Female,Married,25,Master's,Life Sciences,1,10,2015-01-01,1
1461,Anthony,Williams,44,Male,Married,1,Bachelor's,Medical,2,21,2014-01-01,1
1462,Linda,Jones,29,Female,Married,9,Master's,Medical,9,9.9,2019-01-01,0
1463,Daniel,Martinez,32,Male,Married,24,Master's,Life Sciences,1,11,2014-01-01,0
1465,Richard,Taylor,53,Male,Single,14,Master's,Medical,8,36,2000-01-01,0
1467,Ashley,Brown,38,Female,Married,1,Bachelor's,Technical Degree,1,15,2008-12-31,0
1468,Sandra,Anderson,37,Female,Married,3,Bachelor's,Human Resources,9,13.2,2016-01-01,0
1470,Karen,Johnson,37,Female,Married,1,Master's,Life Sciences,6,8.8,2017-12-31,0
1471,Linda,Smith,28,Female,Single,10,Bachelor's,Other,3,11,2016-01-01,0
1472,Christopher,Brown,26,Male,Single,4,Master's,Marketing,1,8.8,2016-01-01,1
1473,David,Davis,40,Male,Divorced,12,Master's,Marketing,3,14,2024-01-01,0
1474,Steven,Garcia,38,Male,Single,2,Bachelor's,Life Sciences,5,6.6,2020-12-31,0
1475,Paul,Garcia,28,Male,Divorced,15,Some College,Life Sciences,1,4.4,2020-01-01,0
1476,Lisa,Moore,44,Female,Married,7,Master's,Medical,2,7,2023-01-01,1
1478,Joseph,Gonzalez,20,Male,Divorced,16,Some College,Medical,1,1,2023-01-01,0
1479,Elizabeth,Garcia,51,Female,Divorced,5,Bachelor's,Other,4,28.6,2009-12-31,0
1481,James,Martin,38,Male,Single,7,Bachelor's,Life Sciences,3,10,2020-01-01,1
1483,Andrew,Wilson,23,Male,Married,7,No Degree,Medical,1,2.2,2022-01-01,0
1484,Betty,Smith,43,Female,Single,25,Bachelor's,Medical,3,24.2,2024-01-01,0
1487,Andrew,Brown,27,Male,Single,2,Some College,Life Sciences,1,11,2014-01-01,0
1489,Daniel,Hernandez,25,Male,Married,1,Bachelor's,Technical Degree,4,7.7,2020-12-31,0
1491,Linda,Rodriguez,35,Female,Divorced,10,No Degree,Life Sciences,0,6,2019-01-01,0
1492,Donald,Taylor,37,Male,Divorced,1,Bachelor's,Medical,0,20.9,2006-01-01,0
1493,Christopher,Martin,34,Male,Single,21,Master's,Life Sciences,1,10,2014-01-01,0
1494,Matthew,Martin,37,Male,Single,2,Some College,Other,6,7.7,2024-01-01,1
1495,Betty,Jackson,44,Female,Married,10,Bachelor's,Marketing,2,16.5,2020-12-31,0
1496,Linda,Lopez,18,Female,Single,10,Bachelor's,Medical,1,0,2024-01-01,0
1497,Daniel,Anderson,30,Male,Single,6,Doctoral/Professional,Life Sciences,3,8,2019-01-01,0
1498,Kenneth,Garcia,33,Male,Married,11,Some College,Medical,2,10,2020-01-01,1
1499,Thomas,Martin,22,Male,Single,9,Bachelor's,Medical,2,4,2024-01-01,1
1500,Andrew,Williams,34,Male,Married,10,Master's,Technical Degree,1,8.8,2016-01-01,0
1501,William,Hernandez,22,Male,Married,24,Bachelor's,Medical,0,3.3,2022-01-01,1
1502,Linda,Davis,53,Female,Married,2,Master's,Life Sciences,2,31,1999-01-01,0
1504,David,Lopez,32,Male,Married,7,Some College,Life Sciences,1,11,2014-01-01,1
1505,William,Taylor,50,Male,Married,19,Master's,Medical,0,5.5,2020-01-01,0
1506,Matthew,Wilson,30,Male,Divorced,15,Some College,Marketing,2,12,2016-12-31,0
1507,Donna,Jones,26,Female,Married,3,Bachelor's,Medical,1,1.1,2023-01-01,0
1508,Andrew,Gonzalez,34,Male,Single,2,No Degree,Human Resources,1,11,2014-01-01,0
1509,Margaret,Garcia,29,Female,Married,7,Some College,Medical,1,14.3,2011-01-01,0
1510,Donald,Moore,28,Male,Married,4,Bachelor's,Medical,1,5,2019-01-01,0
1511,Elizabeth,Moore,31,Female,Single,9,Master's,Marketing,0,6,2019-01-01,1
1512,David,Thomas,31,Male,Single,25,Bachelor's,Life Sciences,1,5,2019-01-01,0
1513,Thomas,Jones,37,Male,Married,12,Bachelor's,Medical,4,7,2019-01-01,0
1514,David,Hernandez,40,Male,Married,2,Master's,Medical,5,5,2024-01-01,0
1516,John,Lopez,25,Male,Married,11,No Degree,Life Sciences,0,6.6,2019-01-01,0
1517,James,Thomas,27,Male,Married,3,Bachelor's,Medical,1,0,2024-01-01,0
1518,William,Miller,30,Male,Single,2,No Degree,Technical Degree,4,9,2017-12-31,0
1519,Betty,Moore,29,Female,Married,9,Master's,Medical,9,9,2019-01-01,0
1521,Margaret,Thomas,31,Female,Married,15,Some College,Medical,0,11,2015-01-01,0
1522,Anthony,Anderson,43,Male,Married,11,Bachelor's,Life Sciences,1,10,2014-01-01,1
1524,Robert,Jackson,37,Male,Married,9,Some College,Marketing,1,5.5,2019-01-01,0
1525,Mary,Davis,32,Female,Divorced,14,Bachelor's,Technical Degree,1,8,2016-01-01,1
1527,Sarah,Davis,27,Female,Single,7,Bachelor's,Medical,8,9,2016-12-31,0
1528,Paul,Martinez,24,Male,Single,29,Some College,Medical,8,7,2022-01-01,1
1529,David,Anderson,33,Male,Married,10,Bachelor's,Medical,9,15,2011-01-01,1
1530,Emily,Thomas,37,Female,Single,2,Master's,Technical Degree,1,22,2004-01-01,0
1531,Paul,Taylor,35,Male,Divorced,4,Some College,Other,1,1,2023-01-01,0
1533,Michael,Rodriguez,27,Male,Divorced,1,Master's,Life Sciences,1,10,2014-01-01,0
1534,Paul,Lopez,37,Male,Divorced,5,Some College,Medical,7,8.8,2017-12-31,0
1535,Kimberly,Johnson,22,Female,Single,1,No Degree,Technical Degree,1,6,2019-01-01,0
1536,Sandra,Moore,33,Female,Married,28,Master's,Life Sciences,0,6.6,2019-01-01,1
1538,Michael,Davis,47,Male,Married,8,No Degree,Life Sciences,1,11,2014-01-01,0
1539,Karen,Johnson,43,Female,Married,7,Bachelor's,Life Sciences,8,10,2023-01-01,1
1541,Daniel,Williams,29,Male,Married,16,Master's,Marketing,2,10,2023-01-01,1
1543,Jessica,Miller,36,Female,Divorced,3,Some College,Life Sciences,5,7.7,2023-01-01,0
1548,Susan,Johnson,33,Female,Single,16,Bachelor's,Life Sciences,1,11,2012-12-31,1
1549,Andrew,Lopez,34,Male,Married,10,Bachelor's,Life Sciences,7,16.5,2012-01-01,1
1550,Kimberly,Rodriguez,22,Female,Single,3,Some College,Life Sciences,9,4.4,2022-01-01,1
1551,Donna,Moore,37,Female,Married,4,Master's,Life Sciences,4,18.7,2008-12-31,0
1553,Thomas,Martinez,54,Male,Single,24,Some College,Life Sciences,1,5,2020-01-01,1
1554,Emily,Rodriguez,28,Female,Married,28,Some College,Medical,1,11,2014-01-01,0
1556,Barbara,Wilson,48,Female,Divorced,22,Bachelor's,Medical,3,24,2001-12-31,0
1558,Barbara,Jones,54,Female,Married,11,Doctoral/Professional,Marketing,4,6.6,2024-01-01,0
1559,Joseph,Jones,32,Male,Divorced,1,Master's,Marketing,0,16,2008-12-31,0
1560,Lisa,Davis,32,Female,Divorced,6,Some College,Marketing,0,3.3,2022-01-01,1
1562,Barbara,Jackson,34,Female,Single,1,Doctoral/Professional,Medical,4,7.7,2023-01-01,0
1563,Charles,Wilson,28,Male,Married,1,Bachelor's,Medical,0,13.2,2012-12-31,0
1564,Matthew,Anderson,51,Male,Married,9,Master's,Life Sciences,3,10,2020-01-01,0
1565,Jennifer,Williams,41,Female,Single,6,Bachelor's,Medical,1,22,2004-01-01,0
1566,Matthew,Taylor,24,Male,Married,1,Bachelor's,Life Sciences,1,8,2016-01-01,0
1567,Charles,Lopez,38,Male,Married,9,Some College,Medical,0,9,2016-01-01,0
1568,Mark,Thomas,34,Male,Single,7,Master's,Medical,1,1,2023-01-01,0
1569,Lisa,Jackson,30,Female,Married,8,Some College,Medical,5,9,2019-01-01,0
1570,Mary,Williams,26,Female,Single,5,Bachelor's,Other,0,5,2020-01-01,1
1571,Sandra,Lopez,43,Female,Single,6,Bachelor's,Medical,6,25.3,2004-12-31,0
1572,Jennifer,Moore,24,Female,Divorced,17,Master's,Life Sciences,0,8,2016-12-31,1
1573,Matthew,Miller,32,Male,Single,10,Bachelor's,Medical,2,10,2019-01-01,0
1574,Anthony,Miller,46,Male,Single,1,Some College,Life Sciences,9,25.3,2023-01-01,1
1575,Donald,Rodriguez,48,Male,Single,1,Master's,Medical,2,29.7,2019-01-01,0
1576,Christopher,Martinez,48,Male,Married,2,No Degree,Marketing,3,13.2,2022-01-01,0
1577,Christopher,Moore,42,Male,Married,5,Some College,Marketing,6,23.1,2023-01-01,0
1579,Andrew,Thomas,23,Male,Married,6,Bachelor's,Life Sciences,1,1,2024-01-01,1
