payment_id,borrower_id,payment_date,payment_type,amount_usd,on_time,processor_ref
1689,214,2020-01-26,Scheduled Installment,11107.03,Yes,Paul Anderson
1690,215,2023-10-04,Late Payment Recovery,9345.26,No,Thomas Anderson
1691,215,2023-12-09,Minimum Payment,10974.94,No,William Martin
1692,215,2022-09-06,Partial Payment,12070.99,Yes,Linda Lopez
1693,215,2022-01-04,Restructured Payment,8233.88,Yes,Donald Wilson
1694,215,2021-06-25,Minimum Payment,11594.89,No,Thomas Thomas
1695,215,2021-06-23,Partial Payment,8229.53,No,Betty Hernandez
1696,215,2021-11-09,Advance Payment,12060.7,No,Jessica Martinez
1697,215,2020-04-08,Advance Payment,10721.83,Yes,Christopher Moore
1698,215,2020-08-01,Partial Payment,7605.57,No,Kenneth Johnson
1699,216,2023-11-19,Late Payment Recovery,3857.3,Yes,Kenneth Wilson
1700,216,2023-07-27,Late Payment Recovery,2611.81,Yes,Patricia Jones
1701,216,2023-04-25,Balance Transfer,3275.56,No,Barbara Thomas
1702,216,2023-02-23,Restructured Payment,2966.57,Yes,Nancy Wilson
1703,216,2023-02-16,Scheduled Installment,2918.78,Yes,Karen Martin
1704,216,2022-02-06,Scheduled Installment,2960.1,No,Kenneth Martinez
1705,216,2022-01-13,Scheduled Installment,2789.89,Yes,Mary Moore
1706,216,2022-05-31,Partial Payment,1856.95,No,Betty Anderson
1707,216,2021-09-29,Partial Payment,3345.65,No,Sandra Thomas
1708,216,2020-05-09,Restructured Payment,3151.05,No,Emily Davis
1709,217,2023-01-22,Early Repayment,11186.6,Yes,Patricia Thomas
1710,217,2023-06-28,Balance Transfer,12830.94,Yes,Sandra Thomas
1711,217,2023-05-29,Minimum Payment,9152.2,Yes,James Wilson
1712,217,2023-03-06,Advance Payment,9850.44,Yes,Kimberly Martinez
1713,217,2022-12-09,Partial Payment,12187.93,No,William Jackson
1714,217,2022-01-31,Fee Payment,13979.44,No,William Martinez
1715,217,2022-02-02,Fee Payment,9066.52,Yes,Jessica Jones
1716,217,2021-04-14,Late Payment Recovery,10309.03,Yes,Christopher Hernandez
1717,217,2021-08-24,Scheduled Installment,11477.61,No,Susan Anderson
1718,217,2020-05-03,Early Repayment,10824.45,Yes,James Thomas
1719,217,2020-09-20,Partial Payment,13876.74,Yes,Emily Jones
1720,217,2020-08-03,Advance Payment,12142.12,Yes,John Jackson
1721,218,2023-03-06,Partial Payment,17811.09,Yes,Elizabeth Rodriguez
1722,218,2023-11-26,Advance Payment,18806.38,Yes,Richard Martinez
1723,218,2023-08-30,Early Repayment,18685.15,No,Kenneth Gonzalez
1724,218,2023-02-05,Balance Transfer,28738.52,Yes,Jennifer Martin
1725,218,2023-04-23,Advance Payment,18929.13,Yes,Mark Miller
1726,218,2022-06-08,Scheduled Installment,19586.29,Yes,Paul Thomas
1727,218,2021-12-23,Balance Transfer,23123.57,Yes,Barbara Smith
1728,218,2021-07-08,Late Payment Recovery,24167.57,Yes,Linda Jones
1729,218,2020-06-11,Balance Transfer,24927.42,Yes,Paul Jackson
1730,218,2020-06-05,Balance Transfer,17958.52,Yes,Susan Anderson
1731,219,2023-01-11,Late Payment Recovery,23018.57,Yes,Dorothy Moore
1732,219,2023-06-11,Fee Payment,19644.83,Yes,Mary Martinez
1733,219,2022-07-10,Balance Transfer,12436.28,No,Richard Jackson
1734,219,2022-02-10,Minimum Payment,20648.54,No,Anthony Martin
1735,219,2022-01-03,Late Payment Recovery,20370.39,Yes,Dorothy Williams
1736,219,2021-04-12,Early Repayment,15696.64,Yes,Jennifer Garcia
1737,219,2020-06-19,Fee Payment,14132.31,No,Barbara Thomas
1738,219,2020-01-19,Early Repayment,22331.18,Yes,Richard Moore
1739,220,2023-03-01,Balance Transfer,11627.04,Yes,Sarah Rodriguez
1740,220,2023-11-11,Restructured Payment,12778.97,No,Elizabeth Smith
1741,220,2022-01-29,Restructured Payment,8824.6,Yes,Daniel Hernandez
1742,220,2022-04-29,Scheduled Installment,10720.26,Yes,Patricia Miller
1743,220,2022-08-16,Restructured Payment,8178.64,No,Michael Jones
1744,220,2021-05-25,Advance Payment,7434.59,Yes,Mark Johnson
1745,220,2021-01-24,Minimum Payment,11299.64,Yes,Betty Johnson
1746,220,2021-11-30,Balance Transfer,9223.73,No,Betty Garcia
1747,220,2020-11-13,Fee Payment,8716.32,No,Michael Jones
1748,220,2020-04-07,Restructured Payment,10348.24,Yes,Richard Moore
1749,220,2020-05-03,Scheduled Installment,8818.21,No,Elizabeth Davis
1750,221,2023-06-26,Restructured Payment,5432.81,No,Richard Rodriguez
1751,221,2023-03-23,Restructured Payment,7940.38,Yes,Donna Wilson
1752,221,2023-08-29,Minimum Payment,4981.09,Yes,Robert Anderson
1753,221,2023-01-04,Late Payment Recovery,6259.89,Yes,Lisa Williams
1754,221,2023-06-20,Advance Payment,7672.65,Yes,Lisa Hernandez
1755,221,2022-05-19,Late Payment Recovery,4697.8,Yes,Steven Lopez
1756,221,2022-09-12,Scheduled Installment,4149.17,Yes,Susan Thomas
1757,221,2022-02-14,Partial Payment,6523.17,Yes,Lisa Jones
1758,221,2021-06-08,Partial Payment,6286.89,Yes,Kenneth Wilson
1759,221,2020-05-31,Partial Payment,6247.97,Yes,Margaret Martin
1760,222,2023-02-17,Minimum Payment,6074.17,Yes,Steven Davis
1761,222,2023-01-09,Advance Payment,6665.59,Yes,John Garcia
1762,222,2023-01-17,Balance Transfer,6716.62,Yes,Betty Brown
1763,222,2023-06-18,Restructured Payment,5114.82,Yes,Lisa Jackson
1764,222,2023-06-10,Scheduled Installment,5548.6,Yes,David Brown
1765,222,2023-02-18,Balance Transfer,4922.37,Yes,Mark Brown
1766,222,2022-01-29,Scheduled Installment,6929.1,No,Linda Williams
1767,222,2022-03-25,Minimum Payment,4558.99,Yes,Charles Gonzalez
1768,222,2021-04-24,Fee Payment,5065.61,Yes,Paul Gonzalez
1769,222,2021-12-13,Minimum Payment,7507.76,No,Richard Gonzalez
1770,222,2021-01-05,Early Repayment,4767.54,Yes,Daniel Garcia
1771,223,2023-05-24,Scheduled Installment,3228.15,Yes,Emily Rodriguez
1772,223,2023-01-09,Early Repayment,2977.11,Yes,Matthew Lopez
1773,223,2023-05-09,Early Repayment,3852.5,Yes,Christopher Martin
1774,223,2022-12-06,Advance Payment,2150.19,Yes,Ashley Johnson
1775,223,2021-01-12,Advance Payment,1997.13,No,Andrew Garcia
1776,223,2021-03-17,Early Repayment,2032.94,Yes,Donna Brown
1777,223,2021-08-30,Late Payment Recovery,3103.39,Yes,Nancy Martinez
1778,223,2020-03-20,Early Repayment,2460.85,No,Karen Smith
1779,224,2023-12-08,Scheduled Installment,10064.27,Yes,James Moore
1780,224,2023-10-31,Early Repayment,9879.82,Yes,Michael Martin
1781,224,2022-12-19,Restructured Payment,7203.7,Yes,Robert Johnson
1782,224,2022-12-16,Fee Payment,8242.4,Yes,Margaret Hernandez
1783,224,2021-03-19,Scheduled Installment,7202.19,Yes,Robert Martinez
1784,224,2020-08-25,Fee Payment,7178.09,No,Christopher Smith
1785,224,2020-09-29,Minimum Payment,7255.56,No,Charles Miller
1786,225,2023-12-06,Scheduled Installment,6471.36,Yes,Joseph Rodriguez
1787,225,2023-02-01,Balance Transfer,5449.78,Yes,Donald Johnson
1788,225,2022-05-11,Fee Payment,5523.0,Yes,Daniel Rodriguez
1789,225,2021-06-10,Partial Payment,4301.18,No,Patricia Anderson
1790,225,2021-10-05,Minimum Payment,6041.67,Yes,Jennifer Hernandez
1791,225,2021-07-29,Balance Transfer,3698.03,Yes,Sarah Moore
1792,225,2020-07-13,Fee Payment,6065.3,Yes,William Gonzalez
1793,225,2020-04-04,Partial Payment,3649.13,Yes,Paul Martin
1794,226,2023-10-19,Late Payment Recovery,2646.75,Yes,James Gonzalez
1795,226,2023-01-07,Restructured Payment,2345.66,Yes,Sandra Miller
1796,226,2023-01-14,Partial Payment,3824.56,Yes,Steven Davis
1797,226,2022-12-12,Minimum Payment,2138.04,Yes,Donald Garcia
1798,226,2021-06-24,Scheduled Installment,3003.92,No,Sarah Johnson
1799,226,2020-04-29,Advance Payment,2555.21,No,Matthew Gonzalez
1800,227,2023-06-08,Balance Transfer,5867.35,Yes,Matthew Jones
1801,227,2023-05-26,Partial Payment,5499.28,Yes,Dorothy Miller
1802,227,2022-11-08,Restructured Payment,3800.04,Yes,Mary Thomas
1803,227,2022-02-08,Restructured Payment,4769.09,No,Barbara Garcia
1804,227,2022-02-10,Balance Transfer,4279.61,No,Patricia Jackson
1805,227,2021-09-05,Scheduled Installment,3921.26,Yes,James Martin
1806,227,2021-09-12,Partial Payment,2904.66,Yes,Emily Williams
1807,227,2021-07-23,Early Repayment,3712.6,Yes,Elizabeth Thomas
1808,227,2020-08-09,Minimum Payment,4904.85,No,Betty Martinez
1809,227,2020-08-02,Balance Transfer,3122.93,Yes,Jennifer Garcia
1810,228,2023-10-27,Balance Transfer,7006.8,Yes,Nancy Anderson
1811,228,2023-09-11,Balance Transfer,5554.57,Yes,Anthony Rodriguez
1812,228,2022-02-28,Balance Transfer,4350.8,Yes,Mary Martin
1813,228,2021-04-24,Late Payment Recovery,6073.72,Yes,Michael Brown
1814,228,2020-03-05,Late Payment Recovery,4644.65,Yes,Karen Williams
1815,228,2020-01-31,Restructured Payment,3617.63,Yes,Betty Garcia
1816,229,2023-02-10,Late Payment Recovery,4410.6,Yes,Sandra Miller
1817,229,2023-01-24,Restructured Payment,4650.22,Yes,James Rodriguez
1818,229,2023-11-03,Fee Payment,3824.26,Yes,Anthony Johnson
1819,229,2023-11-14,Partial Payment,2862.78,No,Steven Davis
1820,229,2023-08-06,Minimum Payment,4194.12,Yes,Matthew Gonzalez
1821,230,2023-08-23,Advance Payment,2195.95,Yes,Karen Thomas
1822,230,2023-05-08,Restructured Payment,2034.37,Yes,Joseph Wilson
1823,230,2023-04-16,Restructured Payment,2231.78,Yes,Mary Lopez
1824,230,2023-01-08,Restructured Payment,2123.79,Yes,Betty Davis
1825,230,2023-01-26,Restructured Payment,3277.44,No,Ashley Williams
1826,230,2023-09-28,Late Payment Recovery,3372.48,No,Thomas Rodriguez
1827,230,2022-07-30,Late Payment Recovery,2824.99,Yes,Barbara Johnson
1828,230,2022-08-29,Fee Payment,1782.15,Yes,Barbara Thomas
1829,230,2022-06-24,Balance Transfer,1837.94,No,Jennifer Davis
1830,230,2021-11-13,Minimum Payment,1719.92,Yes,Andrew Martinez
1831,230,2021-07-06,Early Repayment,2280.37,No,Anthony Jackson
1832,230,2020-06-20,Advance Payment,2288.79,Yes,Barbara Johnson
1833,230,2020-03-03,Scheduled Installment,2196.32,Yes,Matthew Taylor
1834,231,2023-12-05,Fee Payment,7591.35,Yes,William Gonzalez
1835,231,2023-10-06,Advance Payment,7721.32,Yes,Margaret Williams
1836,231,2023-04-12,Late Payment Recovery,7365.36,Yes,Betty Wilson
1837,231,2023-02-19,Scheduled Installment,5667.96,Yes,Susan Jackson
1838,231,2023-04-09,Fee Payment,5324.72,Yes,Betty Rodriguez
1839,231,2022-09-14,Late Payment Recovery,6322.6,No,Robert Moore
1840,231,2022-06-10,Restructured Payment,5501.95,No,Emily Brown
1841,231,2021-03-30,Scheduled Installment,5073.69,Yes,Kenneth Williams
1842,231,2020-01-13,Fee Payment,5241.93,Yes,Jennifer Gonzalez
1843,231,2020-04-06,Scheduled Installment,4744.4,Yes,Donald Martin
1844,231,2020-02-10,Balance Transfer,6595.16,No,David Lopez
1845,232,2023-03-03,Restructured Payment,32907.27,No,Thomas Johnson
1846,232,2023-08-22,Restructured Payment,34366.57,Yes,Michael Williams
1847,232,2023-11-23,Scheduled Installment,28253.28,Yes,Richard Thomas
1848,232,2022-02-23,Scheduled Installment,20611.75,No,Emily Garcia
1849,232,2022-06-25,Late Payment Recovery,27547.21,No,Elizabeth Miller
1850,232,2022-10-29,Fee Payment,17187.76,Yes,Jennifer Hernandez
1851,232,2021-11-28,Restructured Payment,16984.46,Yes,Dorothy Jones
1852,232,2021-12-07,Balance Transfer,20917.67,Yes,Mark Johnson
1853,232,2020-08-02,Early Repayment,24136.63,No,Charles Thomas
1854,232,2020-08-08,Minimum Payment,23680.13,Yes,Michael Gonzalez
1855,232,2020-04-04,Partial Payment,30994.77,No,Elizabeth Taylor
1856,233,2023-12-03,Advance Payment,13818.63,No,Linda Moore
1857,233,2023-05-21,Fee Payment,14256.43,Yes,Thomas Johnson
1858,233,2023-03-12,Early Repayment,13336.11,Yes,Nancy Gonzalez
1859,233,2022-11-26,Restructured Payment,11646.56,Yes,Charles Moore
1860,233,2021-10-25,Late Payment Recovery,12335.62,Yes,William Thomas
1861,233,2021-07-27,Minimum Payment,11710.39,Yes,Emily Garcia
1862,233,2021-04-23,Scheduled Installment,11733.45,Yes,Paul Jones
1863,233,2020-10-17,Advance Payment,15421.93,Yes,Emily Johnson
1864,234,2023-01-02,Partial Payment,3849.72,Yes,Daniel Jackson
1865,234,2023-07-11,Fee Payment,3605.78,Yes,Matthew Lopez
1866,234,2023-01-23,Advance Payment,3533.18,Yes,Daniel Lopez
1867,234,2022-06-04,Advance Payment,2606.24,Yes,John Martin
1868,234,2022-10-10,Restructured Payment,2545.66,Yes,Nancy Jackson
1869,234,2021-01-23,Advance Payment,2283.97,No,Karen Jones
1870,234,2021-10-15,Late Payment Recovery,2975.31,No,Donna Jackson
1871,235,2023-02-10,Fee Payment,7420.41,Yes,Charles Martin
1872,235,2023-03-25,Scheduled Installment,6642.96,Yes,Susan Hernandez
1873,235,2023-10-19,Early Repayment,8716.48,Yes,Mary Martin
1874,235,2022-09-06,Late Payment Recovery,5466.69,Yes,William Hernandez
1875,235,2021-02-15,Advance Payment,5020.63,No,Mary Davis
1876,235,2020-01-13,Advance Payment,7100.59,No,Paul Johnson
1877,235,2020-11-06,Late Payment Recovery,7220.68,No,Susan Thomas
1878,235,2020-10-26,Early Repayment,5271.26,No,Elizabeth Gonzalez
1879,236,2023-11-07,Fee Payment,11106.87,Yes,Charles Martinez
1880,236,2022-07-10,Partial Payment,10623.27,Yes,Paul Jones
1881,236,2022-10-14,Late Payment Recovery,11341.77,Yes,Patricia Taylor
1882,236,2022-01-30,Balance Transfer,8323.39,Yes,Anthony Smith
1883,236,2021-06-02,Balance Transfer,12184.17,Yes,Patricia Thomas
1884,236,2021-02-10,Partial Payment,10202.23,No,Daniel Thomas
1885,236,2021-04-21,Advance Payment,10944.25,No,Patricia Martin
1886,236,2020-04-08,Minimum Payment,11898.5,Yes,Barbara Martinez
1887,236,2020-08-16,Partial Payment,8925.77,No,Karen Williams
1888,237,2023-09-29,Restructured Payment,4876.81,No,Barbara Williams
1889,237,2023-03-18,Advance Payment,2967.57,Yes,Mark Anderson
1890,237,2022-05-07,Balance Transfer,3157.51,No,James Taylor
1891,237,2022-05-15,Restructured Payment,3647.76,No,Jennifer Miller
1892,237,2022-05-22,Advance Payment,2417.21,Yes,Lisa Martinez
1893,237,2021-04-13,Advance Payment,3649.21,No,Nancy Johnson
1894,237,2020-08-24,Balance Transfer,2352.72,Yes,Nancy Anderson
1895,237,2020-08-28,Minimum Payment,3743.52,Yes,Daniel Jackson
1896,237,2020-12-11,Minimum Payment,3869.81,Yes,John Moore
1897,238,2023-03-29,Restructured Payment,6780.47,Yes,Dorothy Taylor
1898,238,2023-09-20,Fee Payment,4459.83,No,Joseph Moore
1899,238,2022-01-02,Restructured Payment,4995.08,Yes,William Miller
1900,238,2022-03-09,Advance Payment,5112.22,No,Ashley Martinez
1901,238,2021-02-25,Minimum Payment,4551.95,Yes,Emily Jones
1902,238,2020-12-26,Minimum Payment,4150.11,No,Sandra Moore
1903,238,2020-07-20,Restructured Payment,4922.57,No,Dorothy Garcia
1904,239,2023-10-24,Partial Payment,3487.86,Yes,Paul Davis
1905,239,2023-11-16,Advance Payment,2619.21,Yes,Paul Jones
1906,239,2023-09-14,Late Payment Recovery,3270.95,Yes,Anthony Miller
1907,239,2022-10-22,Restructured Payment,3391.63,Yes,Mary Miller
1908,239,2022-09-27,Balance Transfer,3042.26,Yes,Michael Williams
1909,239,2021-03-05,Scheduled Installment,2303.61,Yes,Paul Anderson
1910,239,2020-01-23,Late Payment Recovery,3423.91,Yes,Barbara Williams
1911,239,2020-12-06,Late Payment Recovery,3036.95,Yes,Richard Garcia
1912,239,2020-09-04,Fee Payment,2940.93,No,Ashley Hernandez
1913,240,2023-09-02,Balance Transfer,7051.23,No,Sarah Rodriguez
1914,240,2023-12-01,Balance Transfer,6693.54,Yes,Joseph Jones
1915,240,2022-07-03,Scheduled Installment,8122.19,Yes,Donald Williams
1916,240,2022-11-13,Partial Payment,7985.24,No,Sarah Gonzalez
1917,240,2022-09-04,Restructured Payment,5877.95,Yes,Donald Garcia
1918,240,2021-08-09,Minimum Payment,7560.98,No,Sandra Davis
1919,240,2021-11-28,Fee Payment,4688.08,Yes,Steven Martinez
1920,240,2021-06-28,Minimum Payment,6319.36,Yes,Robert Taylor
1921,240,2020-09-14,Early Repayment,5542.98,Yes,Jessica Jackson
1922,240,2020-02-18,Late Payment Recovery,6636.13,Yes,Emily Martinez
1923,241,2023-07-27,Fee Payment,9694.3,Yes,Jennifer Johnson
1924,241,2022-12-19,Advance Payment,8003.52,Yes,Barbara Lopez
1925,241,2022-06-24,Fee Payment,6827.88,No,Dorothy Wilson
1926,241,2022-10-14,Late Payment Recovery,4844.47,No,William Johnson
1927,241,2021-10-13,Advance Payment,7963.96,Yes,Andrew Jones
1928,241,2020-01-24,Advance Payment,6268.16,Yes,Kenneth Martinez
1929,241,2020-05-11,Fee Payment,6549.67,No,Donald Lopez
1930,241,2020-02-10,Partial Payment,6825.23,Yes,Robert Anderson
1931,242,2023-11-01,Early Repayment,7773.86,Yes,Mary Jackson
1932,242,2023-06-07,Partial Payment,4763.7,No,Joseph Gonzalez
1933,242,2023-07-15,Restructured Payment,8221.11,Yes,Ashley Jackson
1934,242,2022-02-24,Balance Transfer,7212.9,Yes,Anthony Johnson
1935,242,2022-09-06,Restructured Payment,6116.91,Yes,Andrew Martin
1936,242,2022-02-12,Fee Payment,6513.62,No,Paul Hernandez
1937,242,2021-04-09,Early Repayment,5009.42,Yes,Margaret Anderson
1938,243,2023-10-13,Advance Payment,9998.4,Yes,Daniel Martinez
1939,243,2023-05-21,Partial Payment,11425.96,Yes,Jennifer Taylor
1940,243,2023-08-05,Scheduled Installment,8907.64,Yes,Donald Thomas
1941,243,2022-06-10,Minimum Payment,13901.39,Yes,Jennifer Wilson
1942,243,2022-04-30,Restructured Payment,12165.35,No,Paul Wilson
1943,243,2022-10-29,Late Payment Recovery,13154.89,Yes,Patricia Brown
1944,243,2021-12-01,Minimum Payment,8766.76,Yes,Paul Smith
1945,243,2021-07-29,Partial Payment,11004.17,Yes,David Jones
1946,243,2021-08-02,Restructured Payment,12508.15,Yes,Christopher Williams
1947,243,2020-10-09,Scheduled Installment,9535.9,Yes,James Brown
1948,244,2023-10-02,Restructured Payment,3205.92,Yes,Mary Johnson
1949,244,2023-02-16,Advance Payment,4389.75,Yes,Charles Rodriguez
1950,244,2022-05-18,Early Repayment,3172.43,Yes,Donald Johnson
1951,244,2022-09-04,Fee Payment,3036.87,No,Karen Smith
1952,244,2022-02-07,Fee Payment,2603.48,Yes,David Hernandez
1953,244,2021-05-23,Restructured Payment,3086.22,No,Paul Wilson
1954,244,2021-12-22,Restructured Payment,3354.86,No,Patricia Lopez
1955,244,2021-02-08,Fee Payment,3183.53,Yes,Christopher Smith
1956,244,2020-06-23,Scheduled Installment,2662.17,Yes,Kenneth Smith
1957,245,2023-06-08,Early Repayment,7964.95,Yes,Christopher Johnson
1958,245,2022-01-31,Minimum Payment,8471.63,No,Michael Smith
1959,245,2022-02-26,Fee Payment,7469.96,No,James Miller
1960,245,2022-09-15,Scheduled Installment,9094.14,Yes,Lisa Hernandez
1961,245,2021-07-10,Late Payment Recovery,9521.95,Yes,Nancy Thomas
1962,245,2021-02-17,Minimum Payment,8034.45,Yes,Paul Johnson
1963,245,2020-03-10,Partial Payment,9062.66,Yes,Anthony Hernandez
1964,245,2020-05-08,Fee Payment,5791.17,Yes,Thomas Johnson
1965,245,2020-09-04,Balance Transfer,5427.11,Yes,Joseph Williams
1966,246,2023-07-10,Balance Transfer,3457.2,Yes,Emily Brown
1967,246,2023-11-15,Minimum Payment,4180.82,Yes,Joseph Johnson
1968,246,2022-01-08,Early Repayment,4028.45,Yes,Joseph Williams
1969,246,2022-03-11,Advance Payment,4338.22,Yes,Sarah Gonzalez
1970,246,2022-01-05,Advance Payment,3944.55,Yes,Kenneth Moore
1971,246,2021-05-07,Partial Payment,3851.01,Yes,Charles Davis
1972,246,2021-08-03,Early Repayment,2421.2,No,Ashley Lopez
1973,246,2021-11-13,Late Payment Recovery,3276.67,No,Susan Garcia
1974,247,2023-08-11,Early Repayment,4055.02,Yes,John Wilson
1975,247,2023-03-31,Fee Payment,2452.32,Yes,Elizabeth Davis
1976,247,2022-07-14,Early Repayment,3452.36,Yes,Daniel Martin
1977,247,2021-11-18,Advance Payment,2747.44,Yes,David Lopez
1978,247,2021-12-02,Early Repayment,3579.94,Yes,Nancy Wilson
1979,247,2020-05-12,Minimum Payment,3113.41,No,Anthony Davis
1980,247,2020-11-22,Fee Payment,2268.1,No,Sandra Johnson
1981,247,2020-09-14,Late Payment Recovery,2184.55,Yes,Donna Hernandez
1982,248,2023-10-16,Scheduled Installment,7887.37,Yes,Sarah Davis
1983,248,2023-07-18,Restructured Payment,8610.83,No,Richard Rodriguez
1984,248,2023-12-09,Minimum Payment,6738.97,Yes,Michael Jackson
1985,248,2022-10-13,Fee Payment,7069.92,Yes,Kenneth Jones
1986,248,2022-04-09,Minimum Payment,5933.61,Yes,Karen Smith
1987,248,2022-12-15,Late Payment Recovery,6817.61,No,James Martin
1988,248,2021-12-13,Minimum Payment,8067.57,Yes,Betty Martin
1989,248,2021-07-13,Minimum Payment,6923.06,No,Susan Miller
1990,248,2020-06-06,Early Repayment,6712.7,No,Christopher Taylor
1991,248,2020-09-19,Fee Payment,5088.56,Yes,Andrew Martin
1992,249,2023-10-16,Restructured Payment,2918.18,Yes,Richard Hernandez
1993,249,2023-06-18,Restructured Payment,2540.37,Yes,Steven Lopez
1994,249,2022-04-22,Minimum Payment,1663.31,Yes,Christopher Thomas
1995,249,2021-08-13,Restructured Payment,2471.37,Yes,Linda Smith
1996,249,2021-02-21,Scheduled Installment,1483.59,Yes,Betty Martin
1997,249,2021-05-13,Partial Payment,2617.85,Yes,Linda Rodriguez
1998,249,2020-11-22,Partial Payment,2583.86,Yes,Margaret Miller
